CODE,corn,wheat,oat,barley,hay,soybean,horse,cattle,swine,sheep
830,0.0394852563414851,0.0281497835804138,0.0419090004416961,0.0323991754714059,0.0578705632323542,0,0.0133656635695949,0.0446441821035822,0.0440693687333805,0.0486291578726285
1270,0.0394852563414851,0.0281497835804138,0.0419090004416961,0.0323991754714059,0.0578705632323542,0,0.0133656635695949,0.0446441821035822,0.0440693687333805,0.0486291578726285
370,0.0394852563414851,0.0281497835804138,0.0419090004416961,0.0323991754714059,0.0578705632323542,0,0.0133656635695949,0.0446441821035822,0.0440693687333805,0.0486291578726285
690,0.0394852563414851,0.0281497835804138,0.0419090004416961,0.0323991754714059,0.0578705632323542,0,0.0133656635695949,0.0446441821035822,0.0440693687333805,0.0486291578726285
670,0.0394852563414851,0.0281497835804138,0.0419090004416961,0.0323991754714059,0.0578705632323542,0,0.0133656635695949,0.0446441821035822,0.0440693687333805,0.0486291578726285
780,0.0394852563414851,0.0281497835804138,0.0419090004416961,0.0323991754714059,0.0578705632323542,0,0.0133656635695949,0.0446441821035822,0.0440693687333805,0.0486291578726285
430,0.0394852563414851,0.0281497835804138,0.0419090004416961,0.0323991754714059,0.0578705632323542,0,0.0133656635695949,0.0446441821035822,0.0440693687333805,0.0486291578726285
350,0.0394852563414851,0.0281497835804138,0.0419090004416961,0.0323991754714059,0.0578705632323542,0,0.0133656635695949,0.0446441821035822,0.0440693687333805,0.0486291578726285
1010,0.0394852563414851,0.0281497835804138,0.0419090004416961,0.0323991754714059,0.0578705632323542,0,0.0133656635695949,0.0446441821035822,0.0440693687333805,0.0486291578726285
190,0.0394852563414851,0.0281497835804138,0.0419090004416961,0.0323991754714059,0.0578705632323542,0,0.0133656635695949,0.0446441821035822,0.0440693687333805,0.0486291578726285
570,0.0394852563414851,0.0281497835804138,0.0419090004416961,0.0323991754714059,0.0578705632323542,0,0.0133656635695949,0.0446441821035822,0.0440693687333805,0.0486291578726285
870,0.0394852563414851,0.0281497835804138,0.0419090004416961,0.0323991754714059,0.0578705632323542,0,0.0133656635695949,0.0446441821035822,0.0440693687333805,0.0486291578726285
310,0.0394852563414851,0.0281497835804138,0.0419090004416961,0.0323991754714059,0.0578705632323542,0,0.0133656635695949,0.0446441821035822,0.0440693687333805,0.0486291578726285
550,0.0394852563414851,0.0281497835804138,0.0419090004416961,0.0323991754714059,0.0578705632323542,0,0.0133656635695949,0.0446441821035822,0.0440693687333805,0.0486291578726285
330,0.0394852563414851,0.0281497835804138,0.0419090004416961,0.0323991754714059,0.0578705632323542,0,0.0133656635695949,0.0446441821035822,0.0440693687333805,0.0486291578726285
90,0.0394852563414851,0.0281497835804138,0.0419090004416961,0.0323991754714059,0.0578705632323542,0,0.0133656635695949,0.0446441821035822,0.0440693687333805,0.0486291578726285
730,0.0394852563414851,0.0281497835804138,0.0419090004416961,0.0323991754714059,0.0578705632323542,0,0.0133656635695949,0.0446441821035822,0.0440693687333805,0.0486291578726285
650,0.0394852563414851,0.0281497835804138,0.0419090004416961,0.0323991754714059,0.0578705632323542,0,0.0133656635695949,0.0446441821035822,0.0440693687333805,0.0486291578726285
30,0.0394852563414851,0.0281497835804138,0.0419090004416961,0.0323991754714059,0.0578705632323542,0,0.0133656635695949,0.0446441821035822,0.0440693687333805,0.0486291578726285
